,id,name,lat,lon,amenity,opening_hours,website,phone,cuisine
1563,1636728075,Café Glockenspiel,48.1370127,11.5748908,restaurant,"Mo-Th 10:00-24:00; Fr-Sa 09:00-01:00; Su,PH 10:00-19:00","[nan, 'http://www.cafe-glockenspiel.de/', nan, nan]",,"[nan, nan, nan]"
1564,1637929715,L’Adresse 37,48.1367215,11.5428541,restaurant,Mo-Su 18:00-00:30,"['https://ladresse37.de/', nan, nan, nan]",,"['french', nan, nan]"
1565,1645040521,Oleo Pazzo,48.1372736,11.5594076,restaurant,Su-Sa 11:30-23:30,"[nan, nan, nan, nan]",,"['mediterranean', nan, nan]"
1566,1645044535,Pizza Hut,48.1391716,11.5625914,restaurant,Su-Th 11:00-00:00; Fr-Sa 11:00-01:00,"[nan, nan, nan, nan]",,"['pizza', nan, nan]"
1567,1645044541,Coffee Fellows,48.1400275,11.5622461,cafe,Mo-Fr 07:00-23:30;Sa-Su 08:00-23:30,"['http://www.coffee-fellows.de/', nan, nan, nan]",+49 89 59946818,"['coffee_shop', nan, nan]"
1568,1647682444,Fellini,48.2013975,11.6070004,restaurant,Mo-Su 11:00-23:00,"[nan, nan, nan, nan]",,"['italian;pizza', nan, nan]"
1569,1647739702,Pils-Farm,48.1976434,11.5838167,pub,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1570,1654273145,cafe fräulein,48.1345215,11.5780927,cafe,Mo-Sa 09:00-18:00; Su 10:00-18:00,"['http://www.cafe-fraeulein.de/', nan, nan, nan]",+49 160 1586853,"[nan, nan, nan]"
1571,1657834125,BOB’S Rock&Bowl,48.1500245,11.4424804,restaurant,"Mo-Fr 17:00-24:00; Sa,Su 00:00-02:00,14:00-24:00","['http://muenchen.mein-bobs.de/', nan, nan, nan]",+49 89 82074201,"[nan, nan, nan]"
1572,1660556258,Mandarin China Restaurant,48.136859,11.5797008,restaurant,"Mo-Su,PH 11:29-14:30,17:30-22:00","[nan, nan, nan, nan]",+49 89 226888,"['chinese', nan, nan]"
1573,1660556280,Santo Anger,48.1319034,11.5712434,restaurant,"Su-Tu 17:30-01:00, Fr,Sa 17:30-03:00","['http://www.santoanger.de/', nan, nan, nan]",+49 89 25547688,"['pizza', nan, nan]"
1574,1660556306,Käfer Cafe im Museum Villa Stuck,48.1405726,11.5994715,cafe,Tu-Su 11:00-18:00,"['https://www.feinkost-kaefer.de/cafemuseumvillastuck', nan, nan, nan]",,"[nan, nan, nan]"
1575,1669037443,Dhatri,48.0983286,11.4990357,restaurant,"Mo-Su 11:30-14:30, 18:00-22:30","['http://www.dhatri.de', nan, nan, nan]",+49 89 1225 0532,"['indian', nan, nan]"
1576,1674679536,Osteria Da Massimo,48.1692191,11.5329873,restaurant,Su 11:30-22:00; Mo-Sa 11:30-23:00,"['https://www.osteria-da-massimo.de/', nan, nan, nan]",+49 89 2717701,"['italian_pizza;pizza;italian', nan, nan]"
1577,1677583265,Cafeteria,48.1484468,11.5557238,cafe,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1578,1677583266,Cafe Lido,48.1488871,11.556085,cafe,Mo-Fr 07:30-18:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1579,1677583274,Dehbaschi,48.1455502,11.5596066,restaurant,Mo-Su 12:00-23:00,"['https://www.dehbaschi.de/', nan, nan, nan]",,"['persian', nan, nan]"
1580,1678439297,Mohrhof Hofcafé,48.10173,11.6279362,cafe,Mo-Fr 08:00-20:00; Sa 08:00-18:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1581,1679647181,Frooteria Juice & Bagels,48.1333925,11.5447616,restaurant,Mo-Fr 07:30-18:00,"['https://www.frooteria.de/', nan, nan, nan]",+498945217010,"['sandwich', nan, nan]"
1582,1679647182,Abant,48.1338928,11.5414509,restaurant,"Mo-Fr 11:30-01:00; Sa,Su,PH 12:00-01:00","['https://www.abant-restaurant.de/', nan, nan, nan]",,"['italian;turkish', nan, nan]"
1583,1682305369,Pho,48.1497638,11.5483899,restaurant,"Mo-Su 11:30-15:30, 17:30-22:00","[nan, nan, nan, nan]",,"['vietnamese', nan, nan]"
1584,1684867419,Dream,48.134856,11.5344599,bar,Tu-Su 16:00-23:30,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1585,1687060385,Wirtshaus in der Au,48.1290351,11.5865704,restaurant,"Mo-Fr 17:00+; Sa,Su ,PH 10:00+","['https://wirtshausinderau.de/', nan, nan, nan]",+49 89 4481400,"['regional', nan, nan]"
1586,1692348426,L´Angolo della Pizza,48.1311482,11.6065393,restaurant,"Mo-Fr 11:30-14:00,17:30-00:30; Sa-Su 16:00-00:30; PH 16:00-00:30","['http://www.langolo-della-pizza.de/', 'http://www.langolo-della-pizza.de/', nan, nan]",,"['pizza', nan, nan]"
1587,1698219409,Yello,48.1339471,11.5330239,cafe,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1588,1701591090,Cafe Fausto,48.1056668,11.566622,cafe,Mo-Fr 11:00-19:00; Sa 10:00-17:00,"[nan, 'http://caffe-fausto.de/', nan, nan]",,"[nan, nan, nan]"
1589,1702553913,Fei Scho,48.1301092,11.5716816,restaurant,Mo-Fr 11:30-15:00; Mo-Sa 17:30-22:00,"['http://feischo.com/', nan, nan, nan]",,"['asian', nan, nan]"
1590,1703635709,Taverna Platonas,48.1461218,11.4533168,restaurant,"Mo 11:30-14:30,17:30-23:00; We-Su 11:30-14:30,17:15-23:00; Tu off","[nan, 'https://taverna-platonas.eatbu.com', nan, nan]",,"['greek', nan, nan]"
1591,1705713100,Bonjour Vietnam,48.1641153,11.5715664,restaurant,"Mo-Fr 11:30-14:30,17:30-23:00; Sa-Su 17:30-23:00","['http://www.bonjour-vietnam.de/', nan, nan, nan]",+49 89 28788978,"[nan, nan, nan]"
1592,1706937739,Eldorado 2,48.1202139,11.4913471,bar,,"['https://eldorado-billard.de', nan, nan, nan]",+49 176 23525569,"[nan, nan, nan]"
1593,1712479524,minibar,48.1381954,11.541875,bar,"Th 20:00+ || ""An Themenabenden geöffnet. Siehe: http://www.minibarmuenchen.de/index.php?article_id=4""","['http://www.minibarmuenchen.de', nan, nan, nan]",,"[nan, nan, nan]"
1594,1713202488,Acht Eins,48.1358762,11.5560168,restaurant,"Mo-Th 11:30-15:00,17:00-23:00, Fr-Su 11:30-15:00,17:30-01:00","['https://www.hotpot-muenchen.de/', nan, nan, nan]",+498959988466,"['chinese', nan, nan]"
1595,1713215119,35mm,48.1390408,11.5642244,restaurant,"Mo-We,Su 10:00-01:00, Th-Sa 10:00+","['http://www.35mm-muenchen.de', nan, nan, nan]",,"[nan, nan, nan]"
1596,1714857571,Café Stenz,48.1119845,11.5047822,cafe,Th 10:00-17:00; Fr-Su 09:00-17:00; PH 09:00-17:00,"['http://www.cafe-kubitscheck.de/', nan, nan, nan]",,"[nan, nan, nan]"
1597,1714857609,Café Fischer,48.1123889,11.5038314,cafe,,"[nan, nan, nan, nan]",+49 89 71066178 0,"[nan, nan, nan]"
1598,1714857736,The RIVER Restaurant & Pizzeria,48.1123927,11.5042961,restaurant,"Tu-Fr 11:30-14:30,17:30-22:00; Sa-Su 11:30-22:00; Mo off","['https://restaurantriver.de/', nan, nan, nan]",+49 89 7149388,"['balkan;fish;pasta;pizza', nan, nan]"
1599,1714857782,Krambambuli,48.1123642,11.5039727,restaurant,"Mo-Th 11:30-22:00; Fr 11:30-23:00; Sa 10:00-23:00; PH,Su 10:00-22:00","['http://www.krambambuli.info/', nan, nan, nan]",+49 89 7144026,"[nan, nan, nan]"
1600,1714857793,Thalassa,48.1113591,11.5172209,restaurant,"Mo-Su 11:30-15:00,17:30-23:30","['http://www.thalassasendling.de', nan, nan, nan]",+49 89 71049445,"['greek', nan, nan]"
1601,1714858000,Wöllinger,48.1130236,11.5198783,restaurant,"Mo-Fr 00:00-01:00,11:00-24:00; Sa,Su 00:00-01:00,10:00-24:00","['https://www.woellinger.de/', nan, nan, nan]",+49 89 7144651,"['bavarian', nan, nan]"
1602,1714858026,Zur Wald-Hütt'n,48.1123886,11.5047652,pub,"PH,Tu-Su 15:00-01:00","[nan, nan, nan, nan]",,"[nan, nan, nan]"
1603,1716295866,Saigon Quan,48.1516434,11.5620553,restaurant,"Mo-Fr 11:30-14:30,17:00-22:00; Sa 17:00-22:00","[nan, nan, nan, nan]",,"['vietnamese', nan, nan]"
1604,1717771414,Henry hat Hunger,48.1266558,11.5823513,cafe,"Mo-Fr 08:00-18:00, Sa,Su 10:00-18:00","['http://www.henryhathunger.de/', nan, nan, nan]",,"['sandwiches;cafe;lunch;cake;breakfast;bread', nan, nan]"
1605,1717776859,Cornelius,48.1304457,11.5779659,cafe,Mo-Fr 06:00-17:00; Sa 07:00-16:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1606,1717777105,Bar Färber,48.1304087,11.5776204,bar,We-Th 20:00-2:00; Fr-Sa 20:00-3:00,"['http://faerber-bar.de', nan, nan, nan]",+49 89 20180713,"[nan, nan, nan]"
1607,1717860976,Cafe Zentrum,48.1261826,11.4762386,cafe,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1608,1718342531,Konditorei Kaffee Schneller,48.1499284,11.5780145,cafe,Mo-Fr 09:00-19:00; Sa 09:00-14:30,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1609,1719593639,Atelier Gourmet,48.1272972,11.5926383,restaurant,Mo-Sa 18:00-01:00,"[nan, nan, nan, nan]",,"['french', nan, nan]"
1610,1726383947,Majestic,48.0940571,11.5069167,restaurant,,"[nan, nan, nan, nan]",+49 89 7801 7660,"['asian', nan, nan]"
1611,1729392775,Feinkost Grasso,48.1490349,11.5457046,restaurant,Mo-Sa 08:00-19:00,"[nan, nan, nan, nan]",,"['italian', nan, nan]"
1612,1732149568,Lachoni,48.1744879,11.585335,restaurant,,"[nan, nan, nan, nan]",,"['italian', nan, nan]"
1613,1733465775,Studentencafé Leo 11,48.1550093,11.5823606,cafe,Mo-Fr 08:00-22:30; Su 17:00-22:30,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1614,1735418068,mezzodi,48.1309948,11.5964182,cafe,Mo 16:00-22:00; Tu-Sa 10:30-22:00; Su 10:30-18:00,"['http://www.mezzodi.de', nan, nan, nan]",,"['italian', nan, nan]"
1615,1736044444,Maria Passagne,48.1313366,11.5959881,bar,,"['http://www.maria-passagne.de', nan, nan, nan]",,"['sushi', nan, nan]"
1616,1737365973,AKUO,48.1522599,11.5788549,restaurant,Mo-Fr 11:00-21:00; Su 12:00-21:00,"[nan, nan, nan, nan]",,"['asian', nan, nan]"
1617,1738489215,Sushi Magie,48.1350607,11.5776134,restaurant,"Mo-Sa 11:30-21:30; Su,PH 12:00-21:30","[nan, nan, nan, nan]",+49 89 21 66 62 64,"['asian', nan, nan]"
1618,1740173823,Umeshu,48.1374644,11.5232515,restaurant,Mo-Sa 11:30-20:00,"['https://www.umeshu-sushibar.de/', nan, nan, nan]",+49 89 51 77 76 51,"['japanese', nan, nan]"
1619,1741222723,Italo Restorantino,48.1166446,11.537974,restaurant,Mo-Fr 10:00-22:00,"['https://italo-ristorantino.de/', nan, nan, nan]",+49 89 72997160,"['italian;pizza;pasta', nan, nan]"
1620,1741222725,Caffè Cucina Sorriso,48.1178947,11.5399193,restaurant,daily,"[nan, nan, nan, nan]",,"['italian', nan, nan]"
1621,1741222727,Chaplins Bakery and Coffeeshop,48.1170337,11.5365806,cafe,"Mo-Fr 05:30-20:00; PH,Su 06:00-18:00; Sa 06:00-20:00","[nan, nan, nan, nan]",,"[nan, nan, nan]"
1622,1741222733,Cafe Grass,48.1182564,11.5402576,cafe,Mo-Fr 08:30-18:00; Sa 08:30-17:00; Su 13:30-17:30,"['https://www.cafe-grass.de/', nan, nan, nan]",+49 89 775879,"[nan, nan, nan]"
1623,1741402156,Höflinger & Müller,48.0822318,11.5040452,cafe,"Mo-Fr 06:00-20:00, Sa 06:00-18:00, Su,PH 07:00-18:00","['http://www.hm-gmbh.de/', nan, nan, nan]",,"[nan, nan, nan]"
1624,1741402186,No-Limit,48.0825365,11.5041752,pub,"Mo-Fr 14:00-05:00, Sa-Su 10:00-05:00","[nan, nan, nan, nan]",,"[nan, nan, nan]"
1625,1741677670,Eiskaffee Milano,48.0821432,11.4852561,cafe,"PH,Mo-Su 12:00-19:00","[nan, nan, nan, nan]",,"['ice_cream', nan, nan]"
1626,1741683507,Da Giovanni Ristorante Pizzeria,48.0850826,11.47873,restaurant,"Tu-Sa 11:30-15:00,17:30-23:00; Su,PH 11:30-23:00","['http://www.da-giovanni-muenchen.de/', nan, nan, nan]",+49 89 74945388,"['italian', nan, nan]"
1627,1742737418,Da Francesco,48.1425457,11.6161668,restaurant,Mo-Fr 09:00-22:00; Sa-Su 12:00-22:00,"[nan, nan, nan, nan]",+49 89 9993 1015,"['italian', nan, nan]"
1628,1742785855,Wohnen im Viertel,48.1296829,11.7053352,cafe,,"[nan, nan, nan, nan]",,"['coffee_shop', nan, nan]"
1629,1742801471,ASZ Alten- und Service-Zentrum,48.1312529,11.690677,cafe,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1630,1743144615,Hohenwart,48.1172951,11.5792465,restaurant,Tu-Su 11:30-01:00,"['http://hohenwart.net', nan, nan, nan]",+498969397575,"['regional', nan, nan]"
1631,1743416674,Sportgaststätte TS Jahn,48.1451147,11.6273875,restaurant,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1632,1744397076,Einkehr zur Fürstenrieder Schwaige,48.0951021,11.4831298,restaurant,Mo-Su 11:00-22:00,"['https://www.einkehr-schwaige.de/', nan, nan, nan]",+49 89 724476-22,"['bavarian', nan, nan]"
1633,1750914585,Bakali,48.0768032,11.5260102,cafe,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1634,1750914679,Corso Bar-Lounge,48.0763569,11.5260484,restaurant,"Mo 17:00-02:00,Tu-Fr 15:00-02:00,Sa 13:00-02:00, Su 10:00-13:30, 17:00-01:00","['http://www.corso-solln.de/', nan, nan, nan]",,"['international', nan, nan]"
1635,1761262299,Käthe,48.1238924,11.5897834,cafe,Th-Fr 08:00-19:00; Sa-Su 09:00-19:00,"['http://www.cafekaethe.de/', nan, nan, nan]",,"['coffee;sandwich;cake', nan, nan]"
1636,1764528771,Roecklplatz,48.1206202,11.5613098,restaurant,Mo-Sa 17:30-01:00,"['http://roecklplatz.de/', nan, nan, nan]",,"['german', nan, nan]"
1637,1765873868,Pinte,48.0996236,11.5283536,pub,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1638,1765875397,Fratelli,48.0998699,11.533368,restaurant,Mo-Fr 11:00-22:00; Sa 17:00-22:00,"[nan, nan, nan, nan]",,"['italian', nan, nan]"
1639,1766416528,Edi's Cafe-Bar,48.1811715,11.460977,cafe,,"[nan, nan, nan, nan]",,"['italian; ice_cream', nan, nan]"
1640,1767282440,Cafe A.,48.0983799,11.5329105,cafe,Mo-Th 06:00-17:00; Fr 06:00-16:00,"[nan, nan, nan, nan]",+49 89 55293275,"[nan, nan, nan]"
1641,1771275274,BayernLB Sportarena,48.1701959,11.6045975,restaurant,,"['https://bayernlb-sportarena.de/speisen', nan, nan, nan]",,"[nan, nan, nan]"
1642,1774804578,Naumann's Hüttn-Wirt,48.1403758,11.6146934,restaurant,Su 11:00-00:00; Tu-Fr 11:00-03:00; Sa 19:00-03:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1643,1774804579,Spontan Cocktail-Bar,48.1393896,11.6144922,pub,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1644,1776404496,Taste of India,48.0786606,11.4908211,restaurant,,"['https://tasteofindia-münchen.de/', nan, nan, nan]",,"['indian', nan, nan]"
1645,1776404516,Restaurant Poseidon,48.0741991,11.4907328,restaurant,"Mo-Sa 11:00-15:00,17:00-01:00; Su,PH 11:00-23:00","['https://www.poseidon-forstenried.de/', nan, nan, nan]",+49 89 757360,"['greek', nan, nan]"
1646,1776488730,Cafe 111,48.0945372,11.5197432,restaurant,Mo-Fr 07:30-15:00,"['http://www.cafe111.de/', nan, nan, nan]",+49 89 24214460,"['international', nan, nan]"
1647,1778234240,Jasmin,48.123676,11.547821,restaurant,"Mo-Fr 11:30-15:00,18:00-23:00; Sa,PH 18:00-23:00","['http://www.jasmin-asia-cuisine.de/', nan, nan, nan]",,"['vietnamese', nan, nan]"
1648,1781709778,DiNatale,48.1501642,11.5830774,cafe,Mo-Fr 07:00-18:00; Sa-Su 08:00-18:00,"['http://www.dinatale.de/DV/index.html', nan, nan, nan]",+49 89 32 49 99 66,"[nan, nan, nan]"
1649,1781851351,Zur Vogelweide,48.1377201,11.6193598,pub,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1650,1781851357,Corso Stub'n,48.1374875,11.6191425,pub,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1651,1781889722,La Spaghettata,48.1379761,11.6153311,restaurant,,"[nan, nan, nan, nan]",,"['italian', nan, nan]"
1652,1784421658,Il Barista,48.1599736,11.5860193,cafe,Mo-Fr 09:00-18:30; Sa 09:30-18:30; Su 11:30-18:30,"[nan, nan, nan, nan]",+49 172 8933344,"['pizza', nan, nan]"
1653,1785720591,Simon Pure,48.1444355,11.5600452,restaurant,Su-Fr 10:00-21:00; Sa off,"['https://www.simonpure.de/', nan, nan, nan]",+49 89 1247 0554,"['fish;breakfast;barbecue;chicken;coffee_shop;cake', nan, nan]"
1654,1787145076,chicco di caffè,48.1735835,11.5323446,cafe,Mo-Th 09:00-16:30; Fr 09:00-15:30,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1655,1787759708,Arnulf's,48.1492184,11.523122,restaurant,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1656,1788287345,La Stella,48.0992102,11.5191778,cafe,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1657,1788320027,Necado Kaffeeladen,48.1603717,11.5734241,cafe,"Tu-Fr 07:15-14:30, Sa 09:15-16:30","[nan, nan, nan, nan]",,"[nan, nan, nan]"
1658,1788352953,Arts 'n' boards,48.1614183,11.574671,restaurant,"""Closed definitely""","['http://www.arts-and-boards.de/', nan, nan, nan]",+49 (0)89 – 30658490,"[nan, nan, nan]"
1659,1788450149,Pils pub B-fifty-Two,48.099697,11.5310164,pub,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1660,1788564313,Gand Cafe Bar Bistro,48.0984274,11.5132407,cafe,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1661,1788814868,Mumbai,48.1568321,11.5848039,restaurant,"Mo-Fr 11:00-01:00, Sa-Su 11:00-03:00","[nan, nan, nan, nan]",+49 89 38879472,"[nan, nan, nan]"
1662,1791481614,Bella Vista,48.1067027,11.5457579,cafe,"Mo-Fr 07:00-24:00, Sa,Su,PH 08:00-24:00","[nan, nan, nan, nan]",,"['italian', nan, nan]"
1663,1793502377,BIAZZA eat & greek restaurant bar,48.1150894,11.5876185,restaurant,,"['https://www.biazza-giesing.de', nan, nan, nan]",+49 89 69979910,"['greek;italian', nan, nan]"
1664,1794930269,Mystikon,48.1127482,11.5843987,restaurant,"Mo-Sa 17:00-01:00, Su 11:30-01:00","[nan, nan, nan, nan]",,"[nan, nan, nan]"
1665,1795365717,Bistro Lavash,48.1382351,11.5587798,cafe,Mo-We 11:00-21:00; Fr-Sa 11:00-22:00; Su 11:00-20:00,"[nan, nan, nan, nan]",,"['turkish', nan, nan]"
1666,1795603251,La Cucina Trattoria,48.1397059,11.6025933,restaurant,Su-Sa 12:00-00:00,"['http://www.lacucina-trattoria.eu/', nan, nan, nan]",,"['italian', nan, nan]"
1667,1795624772,Dalmatiner Grill,48.1413814,11.6035889,restaurant,"Su 11:00-22:00; Mo-Fr 11:00-14:30, 17:30-23:00; Sa 11:00-23:00","['http://www.dalmatiner-grill.de/', nan, nan, nan]",,"['international', nan, nan]"
1668,1800187900,dean&david,48.1436542,11.537412,restaurant,Mo-Fr 11:00-20:00,"['https://deananddavid.com/muenchen-rainer-werner-fassbinder-platz', nan, nan, nan]",+49 89 59997468,"['salad;sandwich', nan, nan]"
1669,1802720742,Gartensalon,48.1518664,11.5774976,cafe,Tu-Th 09:00-18:00; Su 10:00-19:00; Fr 09:00-18:00; Sa 09:00-19:00,"['http://www.gartensalon.net', nan, nan, nan]",,"[nan, nan, nan]"
1670,1804145207,OSKAR Tagescafe/Bistro,48.1459224,11.5763359,cafe,Mo-Fr 08:00-17:00,"[nan, 'http://cafe-oskar.de', nan, nan]",,"[nan, nan, nan]"
1671,1804151105,Perazzo Restaurant und Weinhandlung,48.1453775,11.5779114,restaurant,Tu-Sa 18:00-12:00,"[nan, nan, nan, nan]",+4989 28986090,"[nan, nan, nan]"
1672,1810271037,Restaurant Matiz - Küche des Südens,48.1113156,11.5707629,restaurant,"Mo-Fr 00:00-01:00, 11:00-24:00, Sa 00:00-01:00, 17:00-24:00, Su,PH 00:00-01:00,10:00-15:00, 17:00-24:00","[nan, 'https://matiz-munich.com/', nan, nan]",,"['mediterranean', nan, nan]"
1673,1813633482,Noah's Eiswelt,48.0973711,11.5815616,cafe,Mo-Sa 10:00-21:00; Su 08:00-21:00; Mo-Su 11:00-19:30,"[nan, nan, nan, nan]",+49 89 69394576,"['ice_cream', nan, nan]"
1674,1813634310,Mixto,48.1320916,11.564288,cafe,"Mo-Fr 11:30-15:00,17:30-22:30, Sa 17:00-22:30","[nan, nan, nan, nan]",,"['italian', nan, nan]"
1675,1813634339,Volk art - BAR DE TAPAS,48.1551241,11.5338716,restaurant,"Mo,Sa 17:00-24:00; Tu-Fr 11:30-15:00,17:00-24:00","[nan, 'http://volk-art.com', nan, nan]",,"['spanish', nan, nan]"
1676,1813634386,Kerala,48.1392849,11.6075662,restaurant,"Mo-Su 11:30-14:30, 17:30-23:00","['http://kerala-restaurant.de/', nan, nan, nan]",+49 89 41200548,"['indian', nan, nan]"
1677,1813634813,Caffee Bäckerei MÜLLER,48.1484988,11.5652914,cafe,"Mo-Fr 09:00-22:00, Sa,Su,PH 09:30-22:00","[nan, nan, nan, nan]",,"[nan, nan, nan]"
1678,1813634847,Die lovely 14,48.1320562,11.5753609,bar,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1679,1813634928,Starbucks,48.1350476,11.5700595,cafe,Mo-Th 07:30-21:30; Fr 07:30-22:00; Sa 08:00-22:00; Su 09:00-20:30,"['https://www.starbucks.com/store-locator/store/1018782', nan, nan, nan]",+49 89 23077831,"['coffee_shop', nan, nan]"
1680,1813634931,der Prinzregent,48.1400074,11.6025724,cafe,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1681,1813634986,Coccinella,48.1456789,11.5595453,restaurant,"Mo-Fr 11:30-14:30,17:30-22:30; Sa 17:30-22:30; Su,PH off","['https://www.pizzeria-coccinella.de/', nan, nan, nan]",,"['italian', nan, nan]"
1682,1813636676,Kleine Kantine,48.1404849,11.6000936,cafe,Mo-Fr 11:30-14:30,"['https://aufdenpunkt-gastronomie.de/kleine-kantine/', nan, nan, nan]",+49 89 4703650,"[nan, nan, nan]"
1683,1813636677,Isardoro Il Restorante,48.1403049,11.6000049,restaurant,"Mo-Fr 11:30-14:30,18:00-23:00; Sa 18:00-23:00","['http://www.isardoro.de', nan, nan, nan]",+49 89 4107 3153,"['italian', nan, nan]"
1684,1813636685,Flamingo Café Bar,48.1303725,11.5624961,bar,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1685,1813636848,Sandro,48.1380699,11.5985231,cafe,,"[nan, 'https://cafe-sandro.de', nan, nan]",,"[nan, nan, nan]"
1686,1813636917,Café Gelateria al Teatro,48.1328677,11.576324,cafe,Mo-Su 09:00-23:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1687,1813637017,Burger House,48.1363521,11.5978632,restaurant,"Mo-Fr 11:30-15:30, 17:00-22:00; Sa 11:30-22:00","['https://theburgerhouse.com/', nan, nan, nan]",+49 89 92586552,"['burger', nan, nan]"
1688,1813637031,Bindaas,48.1332915,11.5760063,restaurant,,"[nan, nan, nan, nan]",,"['indian', nan, nan]"
1689,1813637462,Crêperie Bernard et Bernard,48.133745,11.5948617,cafe,"Mo-Fr,Su 18:00-00:00; Sa 18:00-00:30","['http://creperie-bernard.de', nan, nan, nan]",+49 89 4801173,"['crepe;french', nan, nan]"
1690,1813638477,Zum Aloisius,48.1286846,11.5585446,pub,Mo-Sa 10:00-22:00; Su 01:00-18:00+,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1691,1813638609,Rischart,48.1367968,11.5762347,cafe,Mo-Fr 07:00-20:00; Sa 08:00-20:00,"[nan, 'www.richart.de', nan, nan]",,"[nan, nan, nan]"
1692,1813638872,Osteria Veneta,48.1340979,11.5752585,restaurant,Mo-Sa 18:00+,"['http://www.osteria-veneta.de', nan, nan, nan]",,"[nan, nan, nan]"
1693,1813639167,Muffins 'n' More,48.1554136,11.5347894,pub,"We-Su 15:07-23:00, Tu 17:07-23:00","[nan, nan, nan, nan]",,"[nan, nan, nan]"
1694,1813639260,Mojo 91,48.1521816,11.5688963,bar,Th 19:00-01:00; Fr-Sa 20:00-03:00,"['https://www.moejo91.com/', nan, nan, nan]",,"[nan, nan, nan]"
1695,1813639896,Lezizel,48.132468,11.574705,restaurant,"Mo-Fr 11:00-22:00; Sa 12:00-23:00,Su 14:00-20:00","['https://lezizel.de/', nan, nan, nan]",+49 89 76703733,"['turkish', nan, nan]"
1696,1813640190,Wolf's Farmacy,48.1313018,11.5751899,bar,Tu-Th 18:00-00:00; Fr-Sa 18:00-01:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1697,1813640451,Cafe 36,48.1308024,11.5743678,cafe,Mo-Sa 07:00-18:00; Su 11:00-14:00,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1698,1813640453,Cafe Amalien,48.1516224,11.5790267,cafe,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1699,1813640480,Pini,48.1303007,11.5739877,cafe,Mo-Fr 08:00-23:00; Sa 09:00-23:00; Su 09:00-19:00,"['http://cafepini.de', nan, nan, nan]",,"['coffee_shop', nan, nan]"
1700,1813640482,Eis Center Gelati In,48.1509299,11.5740273,cafe,,"[nan, nan, nan, nan]",,"['ice_cream', nan, nan]"
1701,1813641124,Mr. Ben,48.1515015,11.5765984,cafe,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1702,1813641328,Prince Pub,48.1287598,11.5757566,pub,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1703,1813641337,,48.1524828,11.5315049,pub,"Mo-Th 11:00-23:00, Fr-Sa 11:00-01:00, Su 12:00-23:00","['http://www.uncles-burger-bar.de', nan, nan, nan]",+4989160443,"['burger;american', nan, nan]"
1704,1813641351,Für Freunde,48.1301711,11.5759583,bar,,"[nan, nan, nan, nan]",,"[nan, nan, nan]"
1705,1813648074,Gärtnerplatz Alm,48.1312203,11.5765184,restaurant,"Tu-Th 18:00-23:00; Fr,Sa 18:00-01:00","['https://gärtnerplatzalm.com', nan, nan, nan]",+49 89 41 220 400,"[nan, nan, nan]"
1706,1813648411,Ganga,48.1318957,11.579943,restaurant,Mo-Fr 11:30-14:30; Mo-Su 17:30-24:00,"['https://gangarestaurant.de', nan, nan, nan]",+49 89 2016465,"['indian', nan, nan]"
1707,1813648581,Ristorante Gattopardo,48.1365526,11.6087336,restaurant,,"['http://www.il-gattopardo.de/', nan, nan, nan]",,"[nan, nan, nan]"
